A	8377	1
B	8377	8
C	8381	7
A	8382	1
B	8384	5
C	8386	8
A	8386	4
D	8391	17
B	8391	4
A	8392	4
C	8397	9
A	8398	5
B	8399	6
A	8403	5
B	8405	3
A	8408	3
D	8411	15
B	8413	7
A	8414	1
C	8415	12
B	8419	2
A	8420	2
A	8426	1
B	8427	2
C	8430	11
A	8431	4
B	8433	4
D	8435	14
A	8437	2
B	8439	2
A	8441	5
C	8441	7
C	8446	11
B	8447	7
A	8447	2
A	8453	2
D	8454	10
B	8454	6
A	8457	5
B	8460	5
C	8462	12
A	8463	1
D	8468	14
B	8468	6
A	8469	4
A	8475	4
B	8475	7
C	8479	8
A	8481	5
B	8482	2
D	8485	16
C	8486	6
A	8486	4
B	8488	7
A	8490	1
B	8495	3
A	8495	3
A	8500	1
B	8501	5
C	8502	6
A	8506	3
D	8507	11
B	8508	2
C	8509	9
A	8510	3
A	8515	3
B	8516	2
C	8518	6
A	8520	1
B	8522	8
D	8524	17
A	8526	3
B	8528	3
A	8532	1
C	8533	7
B	8536	5
A	8538	3
D	8539	8
B	8542	7
A	8544	5
A	8548	3
B	8548	5
C	8551	11
A	8552	1
B	8555	7
A	8557	4
C	8557	7
D	8561	13
A	8562	5
B	8563	3
A	8566	4
C	8567	9
B	8570	6
A	8572	2
B	8576	7
A	8577	3
C	8578	6
D	8580	13
A	8582	5
B	8584	8
A	8587	1
B	8590	6
A	8592	3
C	8595	12
A	8596	2
B	8596	4
D	8599	7
A	8601	2
B	8603	3
A	8605	2
B	8609	6
A	8611	4
C	8611	8
B	8615	4
A	8616	5
A	8620	3
B	8621	2
C	8622	11
D	8623	17
A	8625	3
B	8627	2
A	8630	4
C	8633	6
A	8634	3
B	8635	4
A	8638	3
D	8640	11
B	8641	4
A	8644	2
A	8648	3
B	8649	8
C	8650	10
A	8653	1
B	8655	4
A	8658	1
C	8659	6
B	8661	6
A	8662	1
D	8663	11
C	8665	12
A	8667	4
B	8668	8
C	8672	9
A	8672	5
B	8674	5
A	8676	1
D	8679	7
C	8679	6
A	8680	1
B	8682	5
A	8685	2
C	8688	6
B	8689	8
A	8689	4
A	8694	1
B	8695	6
D	8697	13
A	8699	1
B	8702	8
C	8702	7
A	8705	5
A	8709	3
B	8710	3
C	8712	11
A	8715	1
B	8716	2
D	8717	17
A	8720	2
B	8722	4
A	8726	4
B	8728	2
C	8729	10
A	8731	5
B	8735	8
A	8737	2
C	8738	12
D	8739	8
A	8742	2
B	8743	4
A	8746	4
B	8749	8
C	8750	11
A	8750	4
A	8756	3
D	8757	10
B	8757	3
A	8761	1
B	8765	2
A	8765	1
C	8767	10
A	8769	1
B	8772	5
C	8773	11
A	8773	1
D	8777	10
A	8777	2
B	8778	8
A	8783	2
B	8785	7
A	8787	4
C	8789	11
A	8792	3
B	8793	3
C	8794	11
D	8797	10
A	8797	5
B	8799	6
A	8802	5
C	8803	12
B	8806	5
A	8808	2
A	8812	4
B	8813	3
D	8815	14
A	8816	2
C	8818	10
B	8820	8
A	8822	4
C	8825	12
A	8827	3
B	8828	6
D	8832	8
A	8832	2
C	8832	9
A	8836	5
B	8836	4
A	8841	3
B	8842	2
C	8844	11
D	8846	14
A	8846	4
B	8848	3
A	8852	1
C	8855	12
B	8856	4
A	8858	1
B	8862	6
A	8862	3
A	8866	3
D	8867	13
B	8870	5
C	8870	10
A	8871	5
A	8875	4
B	8876	7
A	8879	5
B	8882	5
C	8883	7
A	8883	2
D	8884	11
C	8887	6
B	8889	5
A	8889	2
A	8894	2
B	8896	5
C	8896	11
A	8898	2
D	8900	16
A	8902	5
B	8904	5
A	8908	3
C	8910	10
B	8911	7
A	8913	5
D	8918	11
B	8918	8
A	8919	2
B	8924	4
C	8925	8
A	8925	4
C	8929	9
A	8930	3
B	8932	7
A	8934	3
D	8938	16
A	8939	2
B	8940	2
A	8943	5
B	8946	5
C	8947	8
A	8949	1
B	8952	7
D	8955	13
A	8955	5
B	8960	2
A	8961	4
C	8961	10
A	8965	4
B	8966	5
A	8970	3
C	8971	11
D	8972	7
B	8972	5
A	8975	4
C	8980	10
B	8980	6
A	8981	1
B	8986	6
A	8986	2
C	8989	12
D	8992	10
A	8992	2
B	8992	6
A	8998	4
B	8999	2
C	9001	6
A	9002	3
A	9006	4
B	9007	7
A	9012	1
D	9013	17
B	9013	7
C	9017	10
A	9018	2
B	9021	3
A	9024	1
D	9029	14
A	9029	3
B	9029	8
A	9034	5
C	9034	11
B	9035	2
A	9038	2
A	9043	4
B	9043	2
C	9044	7
D	9045	17
B	9049	6
A	9049	4
A	9055	4
B	9056	5
C	9058	12
A	9060	2
B	9063	4
A	9064	3
D	9067	17
A	9068	2
B	9071	5
C	9073	12
A	9074	1
B	9077	4
A	9078	5
C	9083	10
A	9084	2
B	9085	4
D	9089	13
A	9089	5
C	9089	7
B	9092	6
A	9094	4
A	9099	1
B	9100	7
C	9102	10
A	9103	4
B	9106	7
A	9109	3
D	9113	9
B	9113	3
A	9114	3
A	9118	1
C	9120	10
B	9121	7
A	9123	4
A	9127	2
D	9128	15
B	9128	4
C	9132	10
A	9132	2
B	9134	8
A	9137	3
B	9141	4
C	9141	6
A	9143	5
D	9147	8
A	9148	5
B	9149	5
C	9151	10
A	9154	1
B	9155	3
A	9158	1
B	9161	6
A	9164	5
D	9166	17
C	9167	12
B	9169	7
A	9169	2
A	9174	1
C	9175	8
B	9175	4
A	9179	4
B	9181	6
C	9182	12
A	9184	4
C	9186	12
B	9188	8
D	9189	17
A	9189	1
A	9194	1
B	9196	8
A	9200	4
C	9203	11
D	9204	7
B	9204	5
A	9206	5
B	9210	4
A	9212	1
A	9217	3
B	9218	4
C	9220	6
A	9222	5
B	9226	8
A	9226	4
D	9227	9
C	9228	9
A	9231	2
B	9234	6
C	9235	10
A	9236	2
A	9241	4
B	9242	2
C	9246	12
A	9247	2
D	9249	9
B	9250	8
A	9253	1
B	9256	6
A	9259	5
B	9262	7
C	9262	8
D	9265	17
A	9265	4
B	9269	7
A	9269	5
A	9275	2
B	9276	8
C	9278	9
A	9280	1
B	9283	2
D	9286	15
A	9286	3
B	9289	2
A	9292	1
C	9293	6
B	9296	3
A	9297	2
A	9302	3
B	9304	3
D	9306	14
A	9308	4
C	9310	12
B	9312	3
A	9314	1
C	9318	12
B	9318	5
A	9320	3
A	9324	5
B	9326	4
D	9330	7
A	9330	5
C	9331	12
B	9332	5
A	9334	3
A	9339	3
B	9340	3
A	9343	5
C	9345	11
B	9346	7
A	9348	4
D	9349	16
A	9353	1
B	9353	5
A	9357	5
B	9359	2
C	9360	6
A	9363	4
B	9366	6
A	9369	1
D	9370	14
B	9372	3
C	9373	9
A	9375	5
B	9378	3
A	9380	3
A	9384	2
B	9385	8
D	9386	8
A	9389	3
B	9391	3
C	9391	10
A	9395	2
B	9398	3
C	9399	7
A	9400	3
A	9405	2
B	9406	3
D	9407	8
A	9410	1
B	9414	6
A	9415	1
C	9415	7
A	9421	4
C	9421	11
B	9422	2
D	9424	8
A	9425	1
C	9426	11
A	9430	3
B	9430	4
A	9435	3
C	9436	11
B	9437	7
A	9439	4
D	9440	11
C	9443	11
A	9443	3
B	9444	7
A	9447	1
B	9451	8
A	9451	2
D	9456	11
A	9457	5
B	9458	8
C	9459	6
A	9461	5
C	9464	9
B	9465	8
A	9465	3
A	9471	2
B	9473	4
D	9474	16
A	9475	3
C	9475	12
A	9479	1
B	9481	8
C	9481	11
A	9484	2
A	9488	2
B	9489	4
A	9492	3
C	9492	12
D	9496	8
B	9496	3
A	9498	5
C	9501	12
A	9502	1
B	9502	5
A	9506	4
C	9508	8
B	9510	5
A	9511	5
C	9512	9
D	9516	15
A	9516	1
B	9518	2
A	9521	2
B	9525	2
C	9527	7
A	9527	2
A	9531	2
B	9533	7
A	9537	4
C	9538	7
B	9539	5
D	9540	11
A	9543	5
B	9547	4
A	9548	2
A	9552	1
C	9553	11
B	9554	7
A	9556	5
B	9560	3
A	9562	4
C	9564	12
A	9566	2
B	9567	7
A	9572	4
B	9574	2
A	9576	2
A	9580	2
B	9580	2
C	9582	8
A	9585	4
B	9588	2
A	9589	1
A	9594	5
B	9595	7
C	9596	9
A	9598	1
A	9603	1
B	9603	7
C	9607	6
A	9609	3
B	9610	3
A	9614	1
B	9616	8
C	9618	6
A	9619	1
B	9622	8
A	9623	4
C	9625	8
B	9628	7
A	9628	1
A	9633	2
B	9635	4
A	9637	1
C	9638	6
B	9641	3
A	9643	4
C	9648	11
B	9649	5
A	9649	2
A	9655	2
B	9656	2
C	9658	10
A	9661	2
B	9663	5
A	9666	2
B	9670	8
A	9671	5
C	9671	6
A	9675	5
B	9677	5
A	9679	3
C	9684	11
B	9685	6
A	9685	2
A	9690	1
C	9691	10
B	9692	2
A	9695	4
B	9698	6
A	9701	4
B	9704	4
C	9705	7
A	9705	4
A	9710	4
B	9711	5
C	9714	9
A	9715	2
B	9718	7
A	9720	2
A	9726	5
B	9726	8
C	9730	11
A	9730	3
B	9733	3
C	9734	6
A	9734	2
A	9739	5
B	9741	4
C	9744	7
A	9745	5
B	9749	6
A	9750	4
B	9755	7
A	9756	5
A	9760	1
C	9760	6
B	9762	3
A	9764	3
A	9768	5
B	9770	7
C	9770	10
A	9772	4
A	9777	3
B	9777	8
A	9782	2
B	9784	8
C	9785	11
A	9786	1
A	9791	1
B	9792	4
C	9793	12
A	9795	4
B	9798	2
A	9799	3
C	9803	9
A	9805	3
B	9805	8
A	9810	3
B	9811	6
A	9816	1
C	9816	6
B	9818	4
A	9822	2
B	9825	6
A	9827	4
C	9832	8
B	9833	3
A	9833	1
A	9839	3
B	9839	6
C	9842	12
A	9843	4
B	9847	7
A	9849	5
C	9852	7
A	9854	2
B	9855	5
A	9858	1
A	9862	1
B	9862	2
A	9867	2
C	9868	8
B	9869	2
A	9871	5
C	9876	6
A	9876	1
B	9876	3
A	9882	2
B	9883	4
C	9884	8
A	9886	4
A	9890	5
B	9891	5
C	9892	11
A	9895	4
B	9897	6
A	9900	1
B	9903	7
C	9903	10
A	9906	4
C	9909	7
B	9909	8
A	9912	3
A	9917	4
B	9917	6
C	9919	11
A	9921	3
B	9925	3
A	9926	3
A	9931	2
B	9933	8
C	9933	7
A	9935	5
C	9938	8
B	9939	5
A	9939	1
A	9944	5
B	9945	8
C	9948	11
A	9949	4
B	9951	5
A	9954	2
C	9957	12
B	9958	8
A	9959	2
A	9964	1
B	9964	4
C	9967	12
B	9970	8
A	9970	3
C	9972	7
A	9974	2
C	9976	12
B	9977	5
A	9978	5
C	9983	9
A	9983	5
B	9985	5
A	9988	1
B	9991	5
A	9992	4
C	9996	7
A	9996	5
B	9997	5
A	10001	2
C	10002	8
B	10003	8
A	10005	2
B	10010	2
A	10010	2
A	10014	2
B	10017	2
A	10018	3
C	10019	12
A	10023	3
C	10023	7
B	10024	3
A	10027	2
B	10032	6
A	10033	1
C	10035	9
A	10038	5
B	10040	2
C	10041	10
A	10042	3
C	10045	7
A	10046	2
B	10046	3
A	10051	1
B	10053	4
A	10057	5
C	10057	9
B	10059	6
C	10061	10
A	10061	4
C	10065	7
B	10066	8
A	10067	4
A	10071	3
B	10072	4
A	10075	2
B	10079	6
A	10079	2
C	10082	11
A	10084	2
B	10087	7
A	10088	3
C	10093	9
B	10093	6
A	10093	1
A	10097	3
B	10099	4
A	10101	4
C	10105	6
B	10107	6
A	10107	5
C	10111	8
B	10113	7
A	10113	2
A	10119	1
C	10120	9
B	10121	2
A	10123	1
B	10127	5
A	10129	4
C	10132	12
A	10133	5
B	10133	2
A	10138	3
B	10139	5
A	10144	5
B	10146	5
A	10149	5
C	10150	12
B	10154	4
A	10155	5
C	10156	8
A	10161	1
B	10162	5
A	10167	5
C	10168	10
B	10169	5
A	10171	3
C	10174	8
A	10175	4
B	10177	7
A	10181	1
C	10184	7
B	10184	5
A	10187	4
A	10191	2
B	10192	6
C	10195	11
A	10196	4
B	10198	4
A	10202	3
B	10206	5
A	10208	4
C	10210	7
A	10212	2
B	10213	3
A	10216	3
C	10217	10
B	10221	2
A	10222	4
A	10228	2
B	10229	3
A	10233	5
C	10233	10
B	10236	2
A	10237	5
A	10243	1
C	10243	12
B	10244	5
A	10249	5
B	10251	3
A	10253	4
C	10257	9
A	10258	3
B	10259	8
A	10264	4
C	10265	10
B	10267	2
A	10270	1
B	10274	2
A	10274	3
C	10276	10
A	10278	5
B	10280	2
A	10283	5
A	10287	3
B	10287	8
C	10290	10
A	10293	2
B	10295	7
A	10297	3
C	10298	12
B	10302	5
A	10303	3
B	10308	6
A	10308	5
C	10309	7
A	10314	1
B	10315	2
A	10318	2
C	10318	12
B	10322	3
A	10323	4
C	10327	11
A	10328	1
B	10330	3
A	10332	5
A	10336	3
B	10337	7
C	10339	7
A	10342	2
B	10343	6
A	10348	2
B	10350	4
A	10352	2
C	10355	11
A	10358	2
B	10358	3
A	10362	3
B	10364	5
A	10367	1
C	10368	9
B	10372	8
A	10373	1
A	10377	2
C	10377	10
B	10379	8
A	10381	4
A	10385	2
B	10387	6
A	10389	4
B	10393	6
C	10393	6
A	10394	2
A	10398	3
B	10400	2
A	10403	5
A	10407	5
C	10407	12
B	10407	4
A	10412	1
B	10413	4
A	10417	3
B	10419	7
A	10421	2
C	10421	12
B	10426	4
A	10427	5
A	10432	5
C	10432	6
B	10434	4
A	10436	4
C	10437	11
A	10440	1
B	10441	6
C	10445	8
A	10446	1
B	10447	3
A	10452	1
B	10454	3
A	10457	5
C	10458	8
B	10460	8
A	10462	4
A	10467	3
B	10468	5
C	10469	7
A	10472	4
B	10474	6
A	10477	1
B	10481	3
A	10483	1
A	10487	4
C	10487	6
B	10489	6
A	10491	3
A	10495	1
B	10495	8
C	10497	9
A	10501	5
B	10502	3
A	10506	5
C	10508	10
B	10508	2
A	10512	3
B	10515	8
A	10516	5
C	10520	9
A	10521	2
B	10523	6
A	10526	3
C	10529	8
B	10531	2
A	10531	3
C	10536	8
A	10537	3
B	10538	7
A	10542	5
C	10543	9
B	10544	2
A	10547	2
B	10552	7
A	10553	3
C	10554	8
A	10558	4
B	10559	2
A	10564	2
B	10567	4
A	10568	4
C	10571	9
A	10572	4
B	10574	4
A	10577	3
C	10580	12
B	10580	7
A	10581	4
B	10586	7
A	10586	2
A	10592	4
B	10594	3
C	10595	9
A	10597	3
A	10601	3
B	10602	4
C	10604	9
A	10605	4
B	10608	8
A	10610	2
B	10615	5
A	10616	3
C	10620	7
A	10622	2
B	10623	3
A	10627	4
B	10631	4
A	10632	5
C	10634	11
A	10636	2
B	10638	8
A	10640	1
B	10644	5
A	10645	2
C	10648	10
A	10650	5
B	10650	4
C	10653	7
A	10655	1
B	10658	6
A	10660	4
C	10661	7
B	10664	6
A	10665	3
C	10666	9
A	10670	3
C	10670	9
B	10671	7
A	10674	4
C	10678	6
B	10678	2
A	10680	3
C	10682	10
B	10686	6
A	10686	5
A	10690	2
B	10694	5
A	10695	3
C	10697	9
A	10699	5
C	10701	10
B	10702	8
A	10704	5
B	10709	4
A	10709	3
A	10714	5
B	10715	6
C	10716	11
A	10719	2
B	10722	2
A	10723	5
A	10729	5
B	10730	5
A	10733	5
C	10734	7
B	10736	3
A	10739	3
C	10741	11
A	10743	1
B	10744	8
C	10748	11
A	10749	1
B	10752	4
A	10754	1
C	10755	8
A	10758	5
C	10759	11
B	10759	8
A	10764	4
B	10765	4
A	10770	3
C	10770	9
B	10772	3
A	10775	5
A	10779	3
B	10780	6
C	10781	10
A	10784	2
B	10788	3
C	10788	12
A	10789	2
A	10794	2
B	10795	8
C	10795	10
A	10798	2
A	10802	3
B	10803	5
A	10806	5
C	10808	8
B	10811	8
A	10811	2
A	10815	3
B	10817	4
A	10821	1
C	10823	7
B	10824	7
A	10826	4
B	10830	7
A	10832	5
B	10836	5
A	10836	1
C	10837	12
A	10841	5
B	10842	2
A	10847	4
C	10848	11
B	10850	6
A	10851	3
A	10855	2
B	10858	3
C	10860	12
A	10860	4
B	10864	4
A	10865	4
C	10869	6
A	10871	5
B	10871	4
A	10876	4
B	10877	8
C	10882	12
A	10882	1
B	10885	6
C	10886	8
A	10887	5
C	10891	12
B	10891	7
A	10893	2
A	10897	2
B	10898	5
A	10901	4
C	10903	10
B	10904	6
A	10905	2
A	10909	3
B	10910	3
A	10914	3
B	10916	3
C	10920	12
A	10920	5
B	10922	5
C	10924	11
A	10924	3
A	10929	2
B	10930	3
C	10932	6
A	10935	1
B	10937	8
C	10939	9
A	10940	1
B	10943	7
A	10946	5
B	10949	3
A	10951	4
C	10954	9
A	10955	3
B	10956	4
C	10959	9
A	10961	4
B	10962	8
C	10965	9
A	10965	5
B	10968	4
A	10971	1
A	10976	2
B	10976	3
C	10976	8
C	10980	11
A	10982	4
B	10983	5
C	10986	8
A	10986	5
B	10991	3
A	10992	3
A	10998	4
B	10999	5
C	10999	10
A	11004	2
B	11005	8
C	11006	9
A	11009	3
B	11012	7
A	11013	2
C	11014	9
B	11018	3
A	11019	1
C	11020	8
B	11024	5
A	11025	1
C	11029	8
B	11031	8
A	11031	4
A	11036	2
B	11037	3
C	11039	10
A	11040	3
B	11044	8
A	11044	5
C	11047	12
A	11049	5
B	11051	6
A	11053	1
A	11057	5
B	11059	5
A	11061	1
C	11062	8
A	11065	2
B	11066	4
C	11071	9
A	11071	1
B	11072	8
A	11076	5
B	11079	3
A	11080	4
A	11084	1
C	11085	12
B	11087	5
A	11088	5
A	11092	4
B	11095	4
C	11095	8
A	11096	2
A	11101	1
B	11102	7
A	11107	1
B	11109	4
C	11111	7
A	11112	5
B	11117	5
A	11117	5
C	11119	6
A	11123	2
B	11124	5
C	11125	9
A	11129	4
C	11131	10
B	11132	8
A	11135	5
B	11139	4
A	11139	4
C	11141	12
A	11144	1
B	11147	8
A	11148	2
B	11154	7
A	11154	3
C	11158	6
A	11159	1
B	11162	4
A	11163	3
A	11167	4
C	11167	11
B	11170	2
A	11172	1
B	11176	5
A	11178	1
C	11178	7
A	11182	4
C	11184	8
B	11184	7
A	11187	4
C	11191	6
B	11191	6
A	11193	3
B	11198	8
A	11199	5
C	11204	9
A	11205	1
B	11206	2
A	11210	1
C	11211	12
B	11213	3
A	11214	1
C	11217	7
A	11219	2
B	11221	4
A	11223	4
C	11224	10
A	11229	2
C	11229	9
B	11229	7
A	11233	5
B	11237	2
A	11237	3
A	11242	4
B	11243	7
C	11244	6
A	11247	1
C	11248	12
B	11249	6
A	11253	3
C	11253	12
B	11256	6
A	11259	2
C	11264	11
B	11264	2
A	11265	1
A	11271	3
B	11272	2
C	11276	9
A	11276	1
B	11278	8
A	11282	1
B	11284	7
A	11288	5
B	11290	5
C	11291	11
A	11294	1
B	11297	2
A	11298	4
A	11303	1
B	11304	2
C	11307	7
A	11309	2
B	11311	5
A	11315	1
B	11318	3
A	11319	2
C	11319	6
A	11324	1
B	11324	7
C	11327	8
A	11328	5
B	11330	6
A	11332	1
A	11337	1
C	11337	12
B	11338	2
A	11342	1
B	11344	7
A	11346	5
C	11348	6
B	11351	8
A	11352	3
B	11358	2
A	11358	2
C	11360	6
A	11363	4
B	11366	4
A	11367	2
A	11372	5
B	11374	2
A	11377	5
C	11377	10
B	11380	2
A	11382	5
B	11386	6
A	11386	2
C	11389	12
A	11390	4
B	11394	2
A	11396	2
B	11402	6
A	11402	4
C	11407	11
A	11408	4
B	11410	5
C	11413	10
A	11414	1
B	11417	5
A	11418	2
B	11423	2
A	11423	4
C	11428	10
A	11428	1
B	11431	6
C	11432	8
A	11434	4
B	11437	7
A	11440	3
B	11443	4
C	11443	12
A	11446	3
B	11449	6
A	11451	2
C	11456	8
A	11457	1
B	11457	6
A	11461	3
B	11463	3
A	11466	5
B	11470	2
A	11471	4
C	11473	10
A	11477	1
B	11478	2
A	11482	3
B	11484	2
A	11486	2
C	11488	9
B	11491	7
A	11491	3
A	11497	5
B	11499	4
A	11501	3
A	11505	2
C	11506	6
B	11506	4
A	11511	2
B	11513	6
A	11516	1
B	11520	8
A	11521	3
C	11522	8
A	11526	2
B	11527	6
C	11528	10
A	11532	2
B	11534	7
A	11536	4
B	11541	4
A	11541	2
C	11543	11
A	11547	3
B	11548	6
A	11551	4
C	11554	6
B	11555	5
A	11557	2
B	11562	6
A	11563	5
C	11566	9
A	11567	2
B	11568	2
A	11573	3
B	11574	3
A	11578	1
B	11582	8
A	11584	5
C	11584	10
A	11588	1
B	11589	7
A	11594	3
C	11594	10
B	11596	5
A	11600	5
B	11604	2
A	11605	2
C	11609	10
A	11610	1
B	11612	2
A	11614	5
B	11619	5
A	11620	5
C	11622	7
A	11625	3
B	11626	6
A	11629	2
C	11632	8
B	11634	4
A	11634	2
C	11636	6
A	11640	3
B	11642	3
A	11645	1
C	11646	10
B	11648	5
C	11650	6
A	11650	2
B	11654	5
A	11654	4
A	11658	2
C	11659	12
B	11660	4
A	11663	4
B	11667	2
C	11669	7
A	11669	5
A	11673	4
B	11675	4
A	11679	4
C	11681	7
A	11683	2
B	11683	7
A	11689	4
B	11689	4
C	11690	7
A	11693	5
A	11699	1
A	11704	5
C	11706	7
A	11709	4
C	11713	11
A	11715	3
C	11717	7
A	11721	2
A	11725	3
A	11729	1
C	11732	7
A	11735	5
A	11741	2
A	11746	4
C	11747	11
A	11750	3
C	11753	11
A	11754	5
C	11757	11
A	11759	1
A	11763	4
C	11764	8
A	11768	3
A	11774	4
A	11778	3
C	11782	6
A	11783	1
A	11789	2
A	11794	2
C	11796	10
A	11800	5
C	11802	7
A	11805	4
A	11811	2
A	11815	4
C	11819	7
A	11821	2
A	11827	4
C	11832	8
A	11833	3
A	11838	4
C	11840	12
A	11844	5
C	11845	7
C	11849	11
A	11850	1
A	11856	3
A	11862	2
C	11864	12
A	11867	4
A	11871	2
A	11875	4
A	11881	4
C	11882	11
A	11885	1
A	11890	3
A	11895	4
C	11899	10
A	11899	1
A	11905	5
C	11907	7
A	11909	3
A	11913	4
C	11918	11
A	11919	3
A	11924	2
A	11928	2
A	11932	2
C	11934	10
A	11936	3
A	11941	1
A	11945	3
C	11945	12
A	11949	4
A	11953	3
C	11953	6
A	11957	2
A	11963	3
A	11967	2
C	11969	8
A	11972	3
A	11977	2
C	11980	10
A	11982	2
A	11988	1
C	11988	9
A	11994	5
C	11996	12
A	11999	2
C	12001	6
A	12004	4
A	12008	3
C	12009	10
A	12012	4
A	12018	1
C	12020	9
A	12022	3
A	12027	1
C	12030	10
A	12031	5
C	12035	11
A	12036	4
A	12040	2
A	12044	1
C	12047	8
A	12050	2
A	12056	1
C	12062	10
A	12062	2
A	12066	5
C	12068	6
A	12072	1
A	12078	3
A	12084	3
C	12086	9
A	12089	4
A	12094	3
C	12098	12
A	12099	3
A	12104	4
C	12105	12
A	12108	5
A	12112	1
A	12118	3
A	12122	5
C	12123	6
C	12127	7
A	12127	3
A	12133	2
A	12139	1
C	12141	10
A	12145	1
A	12151	3
C	12154	12
A	12155	2
C	12160	12
A	12161	4
A	12167	3
A	12171	3
A	12176	3
C	12178	11
A	12180	1
C	12186	8
A	12186	4
A	12190	3
A	12195	5
C	12197	11
A	12201	1
A	12205	1
C	12206	9
A	12210	5
A	12216	3
C	12219	9
A	12220	2
A	12224	3
C	12227	6
A	12228	5
A	12234	4
A	12240	2
A	12244	2
C	12244	10
A	12248	1
A	12253	5
C	12257	12
A	12259	2
A	12265	4
A	12269	1
A	12274	3
C	12275	11
A	12278	3
C	12280	12
A	12284	3
A	12288	1
C	12290	7
A	12292	5
A	12297	2
C	12298	11
A	12303	5
A	12307	2
A	12312	2
C	12316	11
A	12318	4
A	12323	1
A	12327	1
C	12330	9
A	12331	1
A	12336	5
A	12341	5
C	12341	10
A	12346	4
A	12352	1
C	12354	6
A	12358	1
A	12364	5
C	12368	8
A	12370	1
A	12374	4
A	12379	1
C	12381	10
A	12383	5
C	12388	8
A	12389	4
A	12393	4
C	12393	6
A	12397	2
A	12403	3
A	12407	2
A	12411	5
C	12411	7
C	12415	7
A	12417	5
A	12423	5
A	12427	5
A	12431	2
C	12433	7
A	12435	4
A	12439	3
A	12443	3
C	12447	9
A	12449	1
A	12453	2
C	12456	11
A	12457	2
A	12462	4
A	12468	4
C	12470	10
A	12474	3
C	12476	12
A	12480	5
A	12486	1
C	12488	7
A	12491	5
A	12496	3
C	12505	8
C	12521	6
C	12527	10
C	12534	7
C	12542	6
C	12559	12
C	12565	11
C	12573	9
C	12577	8
C	12583	10
C	12600	11
C	12616	10
C	12624	9
C	12630	6
C	12643	11
C	12660	12
C	12675	6
C	12688	7
C	12703	9
C	12708	12
C	12718	9
C	12734	11
C	12739	6
C	12750	12
C	12763	9
C	12778	12
C	12794	9
C	12806	9
C	12818	6
C	12823	11
C	12829	10
C	12838	6
C	12850	11
C	12868	10
C	12875	6
C	12890	11
C	12908	10
C	12926	7
C	12934	7
C	12938	7
C	12948	8
C	12965	12
C	12977	9
C	12991	11
C	12996	6
C	13005	12
C	13011	12
C	13019	9
C	13028	7
C	13037	10
C	13052	11
C	13070	11
C	13088	7
C	13092	7
C	13101	10
C	13106	6
C	13112	12
C	13120	11
C	13129	8
C	13139	11
C	13156	9
C	13170	8
C	13187	6
C	13195	8
C	13205	11
C	13219	10
C	13224	12
C	13241	11
C	13248	6
C	13266	9
C	13283	8
C	13291	8
C	13302	11
C	13309	6
C	13326	7
C	13335	10
C	13349	12
C	13353	10
C	13360	7
C	13375	11
C	13391	9
C	13399	10
C	13413	12
C	13421	10
C	13431	10
C	13435	8
C	13442	12
C	13446	7
C	13453	6
C	13468	6
C	13484	11
C	13502	12
C	13516	7
C	13526	8
C	13541	11
C	13551	10
C	13558	12
C	13563	8
C	13567	9
C	13577	9
C	13585	9
C	13602	10
C	13618	11
C	13627	6
C	13638	10
